Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Competitor Pricing,Seasonality,Demand
2022-10-05,S001,P0020,Furniture,North,254,54,295,114.59,5,Rainy,108.67,Autumn,64
2022-10-05,S002,P0001,Groceries,South,559,84,0,86.48,5,Rainy,77.64,Autumn,118
2022-10-05,S002,P0002,Toys,South,281,128,241,33.75,10,Rainy,30.98,Autumn,118
2022-10-05,S002,P0003,Groceries,South,499,132,0,88.39,5,Rainy,101.35,Autumn,143
2022-10-05,S002,P0004,Groceries,South,379,131,486,46.91,5,Rainy,50.67,Autumn,150
2022-10-05,S002,P0005,Electronics,South,389,60,282,87.0,0,Rainy,100.52,Autumn,77
2022-10-05,S002,P0006,Clothing,South,50,50,87,70.08,0,Rainy,68.25,Autumn,100
2022-10-05,S002,P0007,Toys,South,252,101,0,28.97,5,Rainy,27.91,Autumn,100
2022-10-05,S002,P0008,Groceries,South,141,60,0,22.94,5,Rainy,26.83,Autumn,79
2022-10-05,S002,P0009,Groceries,South,169,109,0,62.43,10,Rainy,56.28,Autumn,115
2022-10-05,S002,P0010,Groceries,South,145,117,155,91.25,25,Rainy,83.45,Autumn,189
2022-10-05,S002,P0011,Groceries,South,602,107,0,90.22,10,Rainy,102.06,Autumn,114
2022-10-05,S002,P0012,Electronics,South,567,112,0,63.51,10,Rainy,73.94,Autumn,103
2022-10-05,S002,P0013,Groceries,South,654,93,0,21.91,15,Rainy,23.89,Autumn,147
2022-10-05,S002,P0014,Electronics,South,326,107,750,114.63,25,Rainy,122.07,Autumn,162
2022-10-05,S002,P0015,Clothing,South,191,42,0,48.76,25,Rainy,44.18,Autumn,65
2022-10-05,S002,P0016,Clothing,South,252,109,203,78.78,20,Rainy,76.09,Autumn,112
2022-10-05,S002,P0017,Toys,South,119,75,0,20.53,5,Rainy,20.43,Autumn,89
2022-10-05,S002,P0018,Clothing,South,129,129,180,27.3,20,Rainy,32.64,Autumn,163
2022-10-05,S002,P0019,Clothing,South,419,47,0,60.67,25,Rainy,56.14,Autumn,59
2022-10-05,S002,P0020,Furniture,South,289,48,0,121.66,5,Rainy,112.9,Autumn,57
2022-10-05,S003,P0001,Toys,East,151,118,0,17.23,5,Snowy,19.44,Autumn,118
2022-10-05,S003,P0002,Groceries,East,658,61,0,49.61,10,Snowy,46.69,Autumn,77
2022-10-05,S003,P0003,Electronics,East,163,86,109,94.95,0,Snowy,103.16,Autumn,113
2022-10-05,S003,P0004,Groceries,East,187,123,0,23.54,10,Snowy,23.54,Autumn,121
2022-10-05,S003,P0005,Toys,East,538,89,0,22.38,5,Snowy,25.87,Autumn,107
2022-10-05,S003,P0006,Toys,East,100,80,83,38.64,0,Snowy,38.56,Autumn,76
2022-10-05,S003,P0007,Groceries,East,693,80,0,16.47,0,Snowy,14.86,Autumn,86
2022-10-05,S003,P0008,Clothing,East,56,56,0,97.43,10,Snowy,104.42,Autumn,76
2022-10-05,S003,P0009,Groceries,East,25,25,89,56.35,5,Snowy,54.92,Autumn,110
2022-10-05,S003,P0010,Groceries,East,163,93,131,40.6,10,Snowy,38.71,Autumn,126
2022-10-05,S003,P0011,Electronics,East,154,83,0,121.61,10,Snowy,106.18,Autumn,107
2022-10-05,S003,P0012,Furniture,East,198,59,133,92.66,5,Snowy,110.22,Autumn,71
2022-10-05,S003,P0013,Groceries,East,145,74,0,62.29,15,Snowy,61.06,Autumn,85
2022-10-05,S003,P0014,Groceries,East,345,58,0,84.65,15,Snowy,72.33,Autumn,97
2022-10-05,S003,P0015,Groceries,East,414,96,499,86.93,15,Snowy,104.05,Autumn,111
2022-10-05,S003,P0016,Electronics,East,268,239,421,109.38,20,Snowy,118.85,Autumn,204
2022-10-05,S003,P0017,Furniture,East,116,52,0,112.18,0,Snowy,133.7,Autumn,53
2022-10-05,S003,P0018,Furniture,East,218,102,0,132.22,10,Snowy,144.74,Autumn,100
2022-10-05,S003,P0019,Groceries,East,85,85,156,50.19,25,Snowy,44.11,Autumn,144
2022-10-05,S003,P0020,Clothing,East,425,87,0,71.0,5,Snowy,70.65,Autumn,82
2022-10-05,S004,P0001,Groceries,West,488,93,591,11.38,10,Sunny,10.08,Autumn,123
2022-10-05,S004,P0002,Groceries,West,89,89,433,27.93,15,Sunny,26.04,Autumn,261
2022-10-05,S004,P0003,Furniture,West,339,46,0,128.86,5,Sunny,128.79,Autumn,53
2022-10-05,S004,P0004,Groceries,West,583,107,0,54.15,0,Sunny,62.64,Autumn,100
2022-10-05,S004,P0005,Clothing,West,92,67,83,68.67,10,Sunny,64.38,Autumn,93
2022-10-05,S004,P0006,Groceries,West,192,128,0,41.8,10,Sunny,45.69,Autumn,180
2022-10-05,S004,P0007,Groceries,West,206,112,0,31.87,10,Sunny,31.71,Autumn,150
2022-10-05,S004,P0008,Furniture,West,50,43,50,77.99,10,Sunny,83.84,Autumn,41
2022-10-05,S004,P0009,Clothing,West,324,92,0,123.95,5,Sunny,141.24,Autumn,134
2022-10-05,S004,P0010,Groceries,West,492,134,563,25.52,10,Sunny,29.79,Autumn,126
2022-10-05,S004,P0011,Clothing,West,205,67,0,55.4,0,Sunny,51.91,Autumn,60
2022-10-05,S004,P0012,Electronics,West,69,69,115,117.15,10,Sunny,124.16,Autumn,134
2022-10-05,S004,P0013,Groceries,West,1167,104,0,18.7,15,Sunny,18.07,Autumn,103
2022-10-05,S004,P0014,Furniture,West,170,121,0,179.8,15,Sunny,163.57,Autumn,130
2022-10-05,S004,P0015,Furniture,West,165,90,0,78.43,25,Sunny,86.61,Autumn,96
2022-10-05,S004,P0016,Furniture,West,98,89,0,122.9,15,Sunny,117.69,Autumn,120
2022-10-05,S004,P0017,Clothing,West,188,93,0,89.7,5,Sunny,95.99,Autumn,86
2022-10-05,S004,P0018,Furniture,West,134,123,124,153.61,15,Sunny,183.57,Autumn,108
2022-10-05,S004,P0019,Clothing,West,153,153,264,69.07,20,Sunny,75.1,Autumn,227
2022-10-05,S004,P0020,Furniture,West,131,103,172,126.25,10,Sunny,134.91,Autumn,94
2022-10-05,S005,P0001,Groceries,North,152,71,0,11.64,5,Rainy,13.53,Autumn,104
2022-10-05,S005,P0002,Electronics,North,170,55,0,34.27,10,Rainy,29.59,Autumn,57
2022-10-05,S005,P0003,Toys,North,172,100,150,30.07,10,Rainy,32.23,Autumn,126
2022-10-05,S005,P0004,Groceries,North,150,150,170,8.67,5,Rainy,10.21,Autumn,154
2022-10-05,S005,P0005,Groceries,North,376,84,0,15.97,5,Rainy,17.72,Autumn,107
2022-10-05,S005,P0006,Groceries,North,655,60,0,52.1,5,Rainy,62.61,Autumn,74
2022-10-05,S005,P0007,Groceries,North,293,57,0,65.41,10,Rainy,72.92,Autumn,63
2022-10-05,S005,P0008,Groceries,North,184,74,0,53.19,10,Rainy,61.04,Autumn,80
2022-10-05,S005,P0009,Groceries,North,214,134,0,109.58,0,Rainy,118.3,Autumn,141
2022-10-05,S005,P0010,Groceries,North,571,158,542,69.05,10,Rainy,80.54,Autumn,184
2022-10-05,S005,P0011,Electronics,North,311,58,0,75.37,10,Rainy,65.11,Autumn,92
2022-10-05,S005,P0012,Furniture,North,531,83,0,133.32,5,Rainy,125.77,Autumn,83
2022-10-05,S005,P0013,Groceries,North,327,92,239,64.44,15,Rainy,62.73,Autumn,88
2022-10-05,S005,P0014,Furniture,North,529,46,0,157.52,10,Rainy,145.67,Autumn,76
2022-10-05,S005,P0015,Groceries,North,273,165,360,57.72,15,Rainy,63.72,Autumn,205
2022-10-05,S005,P0016,Toys,North,512,91,0,27.68,20,Rainy,29.51,Autumn,91
2022-10-05,S005,P0017,Toys,North,143,66,81,32.89,10,Rainy,29.59,Autumn,72
2022-10-05,S005,P0018,Clothing,North,190,139,0,18.23,25,Rainy,19.89,Autumn,130
2022-10-05,S005,P0019,Furniture,North,163,60,0,100.12,25,Rainy,111.49,Autumn,63
2022-10-05,S005,P0020,Toys,North,149,89,0,27.39,5,Rainy,28.87,Autumn,75
2022-10-06,S001,P0001,Electronics,North,155,82,0,70.72,0,Snowy,78.97,Autumn,91
2022-10-06,S001,P0002,Clothing,North,124,101,109,55.71,25,Snowy,55.56,Autumn,119
2022-10-06,S001,P0003,Clothing,North,1521,62,0,55.96,5,Snowy,47.99,Autumn,100
2022-10-06,S001,P0004,Electronics,North,89,34,0,89.26,5,Snowy,99.66,Autumn,56
2022-10-06,S001,P0005,Groceries,North,1124,103,0,55.24,5,Snowy,61.3,Autumn,92
2022-10-06,S001,P0006,Toys,North,464,80,0,38.27,10,Snowy,36.8,Autumn,90
2022-10-06,S001,P0007,Groceries,North,404,100,0,20.03,25,Snowy,22.54,Autumn,121
2022-10-06,S001,P0008,Electronics,North,88,88,128,43.0,10,Snowy,45.28,Autumn,114
2022-10-06,S001,P0009,Clothing,North,122,90,96,71.18,20,Snowy,82.0,Autumn,94
2022-10-06,S001,P0010,Furniture,North,521,50,0,102.71,20,Snowy,108.69,Autumn,75
2022-10-06,S001,P0011,Furniture,North,161,44,162,168.12,0,Snowy,143.2,Autumn,70
2022-10-06,S001,P0012,Groceries,North,220,109,0,82.36,10,Snowy,95.09,Autumn,130
2022-10-06,S001,P0013,Toys,North,139,101,100,32.41,5,Snowy,31.68,Autumn,88
2022-10-06,S001,P0014,Groceries,North,546,57,0,61.62,5,Snowy,58.19,Autumn,51
2022-10-06,S001,P0015,Toys,North,100,85,74,14.81,5,Snowy,16.32,Autumn,86
2022-10-06,S001,P0016,Groceries,North,620,103,0,32.93,25,Snowy,35.23,Autumn,138
2022-10-06,S001,P0017,Toys,North,167,77,0,19.13,10,Snowy,22.41,Autumn,75
2022-10-06,S001,P0018,Groceries,North,175,140,127,62.97,10,Snowy,55.59,Autumn,126
2022-10-06,S001,P0019,Furniture,North,113,33,0,101.29,0,Snowy,110.16,Autumn,46
2022-10-06,S001,P0020,Furniture,North,200,82,450,108.26,20,Snowy,114.26,Autumn,112
2022-10-06,S002,P0001,Groceries,South,475,103,0,76.64,5,Snowy,83.69,Autumn,97
2022-10-06,S002,P0002,Toys,South,153,153,313,34.74,25,Snowy,34.56,Autumn,194
2022-10-06,S002,P0003,Groceries,South,367,108,0,77.82,10,Snowy,74.81,Autumn,102
2022-10-06,S002,P0004,Groceries,South,248,62,0,37.73,0,Snowy,44.81,Autumn,66
2022-10-06,S002,P0005,Electronics,South,329,138,0,92.08,10,Snowy,99.82,Autumn,127
2022-10-06,S002,P0006,Clothing,South,87,65,79,67.55,0,Snowy,64.09,Autumn,89
2022-10-06,S002,P0007,Toys,South,151,46,0,20.43,20,Snowy,19.85,Autumn,50
2022-10-06,S002,P0008,Groceries,South,81,74,116,24.9,5,Snowy,27.79,Autumn,103
2022-10-06,S002,P0009,Groceries,South,334,97,0,60.97,10,Snowy,56.61,Autumn,108
2022-10-06,S002,P0010,Groceries,South,183,78,0,68.76,25,Snowy,79.07,Autumn,108
2022-10-06,S002,P0011,Groceries,South,495,64,0,81.82,5,Snowy,87.7,Autumn,69
2022-10-06,S002,P0012,Electronics,South,455,155,806,76.74,15,Snowy,74.91,Autumn,169
2022-10-06,S002,P0013,Groceries,South,561,133,0,24.03,0,Snowy,25.74,Autumn,123
2022-10-06,S002,P0014,Electronics,South,219,110,0,126.23,0,Snowy,147.36,Autumn,99
2022-10-06,S002,P0015,Clothing,South,655,58,0,61.07,0,Snowy,70.64,Autumn,62
2022-10-06,S002,P0016,Clothing,South,143,125,0,95.1,10,Snowy,101.69,Autumn,153
2022-10-06,S002,P0017,Toys,South,336,115,323,21.07,10,Snowy,18.63,Autumn,113
2022-10-06,S002,P0018,Clothing,South,180,59,0,24.32,10,Snowy,21.13,Autumn,72
2022-10-06,S002,P0019,Clothing,South,372,57,0,73.75,10,Snowy,80.28,Autumn,76
2022-10-06,S002,P0020,Furniture,South,241,113,268,108.58,25,Snowy,130.61,Autumn,107
2022-10-06,S003,P0001,Toys,East,350,51,0,15.18,10,Cloudy,14.38,Autumn,81
2022-10-06,S003,P0002,Groceries,East,597,130,582,61.89,15,Cloudy,74.51,Autumn,187
2022-10-06,S003,P0003,Electronics,East,186,96,159,102.88,5,Cloudy,94.54,Autumn,140
2022-10-06,S003,P0004,Groceries,East,64,64,636,27.04,10,Cloudy,32.45,Autumn,189
2022-10-06,S003,P0005,Toys,East,449,59,0,20.05,5,Cloudy,23.92,Autumn,74
2022-10-06,S003,P0006,Toys,East,103,77,130,37.86,10,Cloudy,41.86,Autumn,117
2022-10-06,S003,P0007,Groceries,East,613,152,0,17.38,10,Cloudy,16.0,Autumn,136
2022-10-06,S003,P0008,Clothing,East,292,80,0,123.52,0,Cloudy,118.63,Autumn,100
2022-10-06,S003,P0009,Groceries,East,89,89,226,63.74,15,Cloudy,62.8,Autumn,193
2022-10-06,S003,P0010,Groceries,East,201,201,182,45.37,10,Cloudy,48.82,Autumn,185
2022-10-06,S003,P0011,Electronics,East,363,94,0,141.55,0,Cloudy,134.1,Autumn,121
2022-10-06,S003,P0012,Furniture,East,139,92,306,95.92,20,Cloudy,113.19,Autumn,134
2022-10-06,S003,P0013,Groceries,East,743,99,0,87.09,0,Cloudy,98.8,Autumn,157
2022-10-06,S003,P0014,Groceries,East,287,87,0,106.39,0,Cloudy,119.83,Autumn,134
2022-10-06,S003,P0015,Groceries,East,318,82,0,96.36,0,Cloudy,109.55,Autumn,93
2022-10-06,S003,P0016,Electronics,East,29,29,0,93.64,10,Cloudy,104.52,Autumn,107
2022-10-06,S003,P0017,Furniture,East,560,29,0,104.22,5,Cloudy,89.38,Autumn,35
2022-10-06,S003,P0018,Furniture,East,116,37,0,131.25,0,Cloudy,126.31,Autumn,54
2022-10-06,S003,P0019,Groceries,East,156,53,0,53.17,5,Cloudy,46.16,Autumn,87
2022-10-06,S003,P0020,Clothing,East,338,61,322,62.64,20,Cloudy,58.83,Autumn,96
2022-10-06,S004,P0001,Groceries,West,395,109,0,11.21,10,Sunny,12.6,Autumn,135
2022-10-06,S004,P0002,Groceries,West,459,100,0,18.96,25,Sunny,18.04,Autumn,153
2022-10-06,S004,P0003,Furniture,West,293,57,0,126.64,10,Sunny,143.77,Autumn,76
2022-10-06,S004,P0004,Groceries,West,476,200,567,64.38,10,Sunny,57.53,Autumn,178
2022-10-06,S004,P0005,Clothing,West,108,108,90,71.87,5,Sunny,82.02,Autumn,106
2022-10-06,S004,P0006,Groceries,West,470,154,0,39.79,10,Sunny,43.19,Autumn,161
2022-10-06,S004,P0007,Groceries,West,94,85,0,27.2,15,Sunny,29.17,Autumn,132
2022-10-06,S004,P0008,Furniture,West,57,57,91,102.32,0,Sunny,118.95,Autumn,85
2022-10-06,S004,P0009,Clothing,West,232,137,0,100.85,25,Sunny,108.32,Autumn,145
2022-10-06,S004,P0010,Groceries,West,358,157,0,26.5,15,Sunny,24.24,Autumn,141
2022-10-06,S004,P0011,Clothing,West,671,143,0,62.28,10,Sunny,67.69,Autumn,143
2022-10-06,S004,P0012,Electronics,West,115,75,95,85.28,25,Sunny,98.59,Autumn,91
2022-10-06,S004,P0013,Groceries,West,1063,123,0,25.63,5,Sunny,28.8,Autumn,193
2022-10-06,S004,P0014,Furniture,West,368,82,0,192.57,0,Sunny,221.8,Autumn,116
2022-10-06,S004,P0015,Furniture,West,374,120,353,118.07,5,Sunny,103.42,Autumn,135
2022-10-06,S004,P0016,Furniture,West,561,132,0,115.34,25,Sunny,100.34,Autumn,141
2022-10-06,S004,P0017,Clothing,West,95,34,50,71.51,10,Sunny,83.6,Autumn,40
2022-10-06,S004,P0018,Furniture,West,135,116,104,169.75,10,Sunny,161.66,Autumn,105
2022-10-06,S004,P0019,Clothing,West,264,128,0,67.63,5,Sunny,74.84,Autumn,151
2022-10-06,S004,P0020,Furniture,West,28,28,198,138.65,10,Sunny,147.44,Autumn,123
2022-10-06,S005,P0001,Groceries,North,583,60,0,11.08,5,Snowy,12.65,Autumn,89
2022-10-06,S005,P0002,Electronics,North,405,87,0,39.14,10,Snowy,42.0,Autumn,109
2022-10-06,S005,P0003,Toys,North,222,67,0,25.91,10,Snowy,23.75,Autumn,66
2022-10-06,S005,P0004,Groceries,North,170,115,126,7.95,0,Snowy,8.99,Autumn,108
2022-10-06,S005,P0005,Groceries,North,292,46,0,12.7,5,Snowy,13.54,Autumn,43
2022-10-06,S005,P0006,Groceries,North,595,125,481,70.67,0,Snowy,63.18,Autumn,137
2022-10-06,S005,P0007,Groceries,North,236,105,328,80.75,20,Snowy,79.68,Autumn,149
2022-10-06,S005,P0008,Groceries,North,110,77,92,60.48,5,Snowy,70.03,Autumn,102
2022-10-06,S005,P0009,Groceries,North,545,110,0,81.95,25,Snowy,73.38,Autumn,123
2022-10-06,S005,P0010,Groceries,North,413,85,0,53.35,20,Snowy,48.24,Autumn,116
2022-10-06,S005,P0011,Electronics,North,253,40,0,63.2,10,Snowy,61.33,Autumn,44
2022-10-06,S005,P0012,Furniture,North,448,114,400,120.75,20,Snowy,114.33,Autumn,105
2022-10-06,S005,P0013,Groceries,North,235,152,0,83.29,5,Snowy,72.16,Autumn,134
2022-10-06,S005,P0014,Furniture,North,483,68,0,166.67,0,Snowy,198.96,Autumn,76
2022-10-06,S005,P0015,Groceries,North,108,97,0,48.69,5,Snowy,56.94,Autumn,105
2022-10-06,S005,P0016,Toys,North,421,40,0,27.06,15,Snowy,26.85,Autumn,54
2022-10-06,S005,P0017,Toys,North,158,74,0,32.3,10,Snowy,28.22,Autumn,67
2022-10-06,S005,P0018,Clothing,North,51,51,85,22.42,5,Snowy,21.46,Autumn,104
2022-10-06,S005,P0019,Furniture,North,275,94,233,169.07,0,Snowy,163.21,Autumn,117
2022-10-06,S005,P0020,Toys,North,60,60,132,27.89,20,Snowy,25.56,Autumn,116
2022-10-07,S001,P0001,Electronics,North,260,94,214,68.58,15,Sunny,66.59,Autumn,115
2022-10-07,S001,P0002,Clothing,North,132,132,116,76.67,0,Sunny,66.02,Autumn,130
2022-10-07,S001,P0003,Clothing,North,1459,177,0,63.15,5,Sunny,71.09,Autumn,158
2022-10-07,S001,P0004,Electronics,North,236,79,0,100.75,10,Sunny,98.76,Autumn,90
2022-10-07,S001,P0005,Groceries,North,1021,186,0,59.65,20,Sunny,71.53,Autumn,176
2022-10-07,S001,P0006,Toys,North,384,172,437,39.77,25,Sunny,36.89,Autumn,163
2022-10-07,S001,P0007,Groceries,North,945,85,0,27.09,0,Sunny,29.58,Autumn,125
2022-10-07,S001,P0008,Electronics,North,128,128,172,49.07,15,Sunny,43.74,Autumn,161
2022-10-07,S001,P0009,Clothing,North,128,67,75,85.0,5,Sunny,73.8,Autumn,81
2022-10-07,S001,P0010,Furniture,North,471,85,0,121.85,10,Sunny,134.5,Autumn,90
2022-10-07,S001,P0011,Furniture,North,117,96,0,124.8,25,Sunny,146.23,Autumn,82
2022-10-07,S001,P0012,Groceries,North,377,121,0,93.24,5,Sunny,90.17,Autumn,136
2022-10-07,S001,P0013,Toys,North,138,138,169,31.07,20,Sunny,35.05,Autumn,145
2022-10-07,S001,P0014,Groceries,North,489,101,0,71.12,5,Sunny,64.58,Autumn,91
2022-10-07,S001,P0015,Toys,North,89,78,66,12.97,15,Sunny,12.76,Autumn,66
2022-10-07,S001,P0016,Groceries,North,517,111,493,35.38,25,Sunny,42.6,Autumn,163
2022-10-07,S001,P0017,Toys,North,90,90,99,21.74,10,Sunny,21.02,Autumn,98
2022-10-07,S001,P0018,Groceries,North,162,122,128,72.97,0,Sunny,82.12,Autumn,159
2022-10-07,S001,P0019,Furniture,North,80,32,50,96.97,0,Sunny,115.82,Autumn,35
2022-10-07,S001,P0020,Furniture,North,118,91,0,116.12,10,Sunny,105.24,Autumn,83
2022-10-07,S002,P0001,Groceries,South,372,84,382,73.38,15,Rainy,81.96,Autumn,118
2022-10-07,S002,P0002,Toys,South,241,75,0,29.76,5,Rainy,34.54,Autumn,79
2022-10-07,S002,P0003,Groceries,South,259,128,513,101.0,0,Rainy,96.45,Autumn,154
2022-10-07,S002,P0004,Groceries,South,186,104,0,44.67,0,Rainy,42.28,Autumn,100
2022-10-07,S002,P0005,Electronics,South,191,91,0,72.55,25,Rainy,70.83,Autumn,93
2022-10-07,S002,P0006,Clothing,South,101,92,110,51.23,25,Rainy,55.28,Autumn,108
2022-10-07,S002,P0007,Toys,South,516,52,0,25.02,0,Rainy,23.02,Autumn,45
2022-10-07,S002,P0008,Groceries,South,123,123,109,22.31,20,Rainy,20.55,Autumn,106
2022-10-07,S002,P0009,Groceries,South,237,129,203,64.65,5,Rainy,76.73,Autumn,126
2022-10-07,S002,P0010,Groceries,South,105,105,171,85.98,20,Rainy,84.34,Autumn,143
2022-10-07,S002,P0011,Groceries,South,431,125,0,93.48,15,Rainy,92.73,Autumn,127
2022-10-07,S002,P0012,Electronics,South,300,53,0,59.22,5,Rainy,67.99,Autumn,67
2022-10-07,S002,P0013,Groceries,South,428,158,553,25.63,10,Rainy,25.55,Autumn,164
2022-10-07,S002,P0014,Electronics,South,109,61,0,100.22,10,Rainy,119.92,Autumn,63
2022-10-07,S002,P0015,Clothing,South,597,155,0,61.45,20,Rainy,72.81,Autumn,131
2022-10-07,S002,P0016,Clothing,South,221,151,269,88.58,10,Rainy,95.8,Autumn,129
2022-10-07,S002,P0017,Toys,South,221,54,0,17.84,10,Rainy,15.69,Autumn,64
2022-10-07,S002,P0018,Clothing,South,121,58,0,25.29,0,Rainy,24.76,Autumn,54
2022-10-07,S002,P0019,Clothing,South,315,59,0,81.68,10,Rainy,72.01,Autumn,91
2022-10-07,S002,P0020,Furniture,South,128,42,0,114.05,10,Rainy,103.35,Autumn,55
2022-10-07,S003,P0001,Toys,East,299,73,0,16.06,10,Snowy,14.58,Autumn,97
2022-10-07,S003,P0002,Groceries,East,467,85,0,58.1,0,Snowy,57.58,Autumn,92
2022-10-07,S003,P0003,Electronics,East,249,85,0,82.58,5,Snowy,77.48,Autumn,72
2022-10-07,S003,P0004,Groceries,East,246,56,0,22.3,0,Snowy,20.99,Autumn,73
2022-10-07,S003,P0005,Toys,East,390,153,0,20.38,25,Snowy,18.26,Autumn,137
2022-10-07,S003,P0006,Toys,East,156,113,171,39.76,20,Snowy,41.96,Autumn,175
2022-10-07,S003,P0007,Groceries,East,461,98,0,15.52,5,Snowy,13.99,Autumn,84
2022-10-07,S003,P0008,Clothing,East,212,77,175,101.33,20,Snowy,93.82,Autumn,108
2022-10-07,S003,P0009,Groceries,East,226,66,0,48.64,10,Snowy,57.05,Autumn,97
2022-10-07,S003,P0010,Groceries,East,182,120,130,38.56,15,Snowy,43.09,Autumn,146
2022-10-07,S003,P0011,Electronics,East,269,138,330,112.73,25,Snowy,100.36,Autumn,142
2022-10-07,S003,P0012,Furniture,East,180,82,0,104.65,5,Snowy,103.02,Autumn,91
2022-10-07,S003,P0013,Groceries,East,644,106,680,70.4,25,Snowy,61.2,Autumn,166
2022-10-07,S003,P0014,Groceries,East,685,58,0,96.86,0,Snowy,94.85,Autumn,88
2022-10-07,S003,P0015,Groceries,East,236,116,0,88.35,15,Snowy,101.81,Autumn,116
2022-10-07,S003,P0016,Electronics,East,421,135,0,100.6,15,Snowy,91.05,Autumn,132
2022-10-07,S003,P0017,Furniture,East,531,95,0,126.63,0,Snowy,143.43,Autumn,86
2022-10-07,S003,P0018,Furniture,East,79,68,0,137.73,0,Snowy,130.24,Autumn,67
2022-10-07,S003,P0019,Groceries,East,103,97,108,57.55,10,Snowy,55.46,Autumn,129
2022-10-07,S003,P0020,Clothing,East,277,55,0,64.07,10,Snowy,70.85,Autumn,83
2022-10-07,S004,P0001,Groceries,West,286,135,0,10.81,15,Snowy,11.78,Autumn,142
2022-10-07,S004,P0002,Groceries,West,792,76,0,17.97,5,Snowy,21.67,Autumn,77
2022-10-07,S004,P0003,Furniture,West,579,52,0,134.81,5,Snowy,154.8,Autumn,79
2022-10-07,S004,P0004,Groceries,West,276,76,0,47.35,5,Snowy,54.48,Autumn,76
2022-10-07,S004,P0005,Clothing,West,90,77,71,57.01,20,Snowy,54.24,Autumn,74
2022-10-07,S004,P0006,Groceries,West,316,95,0,32.8,10,Snowy,36.35,Autumn,97
2022-10-07,S004,P0007,Groceries,West,663,34,0,24.35,5,Snowy,23.15,Autumn,52
2022-10-07,S004,P0008,Furniture,West,91,57,97,85.25,20,Snowy,84.28,Autumn,82
2022-10-07,S004,P0009,Clothing,West,592,45,0,96.61,10,Snowy,105.73,Autumn,74
2022-10-07,S004,P0010,Groceries,West,201,144,677,27.2,25,Snowy,25.08,Autumn,197
2022-10-07,S004,P0011,Clothing,West,528,62,0,42.1,25,Snowy,49.49,Autumn,78
2022-10-07,S004,P0012,Electronics,West,135,60,0,96.58,10,Snowy,85.49,Autumn,61
2022-10-07,S004,P0013,Groceries,West,940,180,0,21.59,15,Snowy,22.98,Autumn,169
2022-10-07,S004,P0014,Furniture,West,286,79,0,190.85,5,Snowy,174.85,Autumn,113
2022-10-07,S004,P0015,Furniture,West,254,118,0,104.7,10,Snowy,119.81,Autumn,130
2022-10-07,S004,P0016,Furniture,West,429,77,0,100.23,20,Snowy,92.84,Autumn,77
2022-10-07,S004,P0017,Clothing,West,111,69,99,87.05,10,Snowy,98.09,Autumn,93
2022-10-07,S004,P0018,Furniture,West,123,27,0,148.62,0,Snowy,135.97,Autumn,39
2022-10-07,S004,P0019,Clothing,West,136,98,111,53.8,10,Snowy,58.65,Autumn,94
2022-10-07,S004,P0020,Furniture,West,172,48,0,115.59,10,Snowy,131.5,Autumn,69
2022-10-07,S005,P0001,Groceries,North,523,77,0,9.99,25,Sunny,9.6,Autumn,114
2022-10-07,S005,P0002,Electronics,North,318,64,0,37.95,10,Sunny,36.53,Autumn,85
2022-10-07,S005,P0003,Toys,North,155,143,125,33.99,10,Sunny,29.98,Autumn,151
2022-10-07,S005,P0004,Groceries,North,181,166,243,9.59,10,Sunny,10.72,Autumn,214
2022-10-07,S005,P0005,Groceries,North,246,147,236,17.05,10,Sunny,18.83,Autumn,146
2022-10-07,S005,P0006,Groceries,North,470,168,0,61.57,20,Sunny,66.65,Autumn,187
2022-10-07,S005,P0007,Groceries,North,131,95,0,85.06,5,Sunny,73.66,Autumn,109
2022-10-07,S005,P0008,Groceries,North,125,125,190,59.12,25,Sunny,64.83,Autumn,175
2022-10-07,S005,P0009,Groceries,North,435,163,404,117.79,0,Sunny,129.79,Autumn,167
2022-10-07,S005,P0010,Groceries,North,328,61,0,43.66,25,Sunny,47.04,Autumn,90
2022-10-07,S005,P0011,Electronics,North,787,131,0,67.38,25,Sunny,74.78,Autumn,130
2022-10-07,S005,P0012,Furniture,North,334,46,0,129.16,0,Sunny,124.79,Autumn,60
2022-10-07,S005,P0013,Groceries,North,83,83,524,88.24,10,Sunny,103.18,Autumn,194
2022-10-07,S005,P0014,Furniture,North,415,77,0,174.89,10,Sunny,167.18,Autumn,107
2022-10-07,S005,P0015,Groceries,North,371,187,258,47.96,20,Sunny,54.58,Autumn,157
2022-10-07,S005,P0016,Toys,North,381,81,298,31.68,20,Sunny,31.61,Autumn,117
2022-10-07,S005,P0017,Toys,North,84,84,124,43.11,0,Sunny,38.3,Autumn,121
2022-10-07,S005,P0018,Clothing,North,85,85,189,27.18,10,Sunny,24.45,Autumn,190
2022-10-07,S005,P0019,Furniture,North,181,82,0,136.5,10,Sunny,129.74,Autumn,84
2022-10-07,S005,P0020,Toys,North,132,120,124,32.48,0,Sunny,35.74,Autumn,110
2022-10-08,S001,P0001,Electronics,North,166,119,0,72.32,15,Sunny,67.99,Autumn,133
2022-10-08,S001,P0002,Clothing,North,116,116,313,94.25,15,Sunny,92.28,Autumn,279
2022-10-08,S001,P0003,Clothing,North,1282,90,0,49.76,10,Sunny,53.52,Autumn,97
